filename,algorithm,GQS,oo_nni,sp_ch_a,gs_bb_iar,nm_dm_imse,eb_rsdd,node_overlaps,area_size,avg_node_size
pa_20_22,scale,0.7895,0.0,8.3204,1.0709,0.0,0.0,0,1000000.0,1000.0
pa_20_22,vpsc,0.7466,0.0079,1.0382,1.0412,13.2823,0.2232,0,1000000.0,1000.0
pa_20_23,gtree,0.719,0.0053,1.9121,1.0464,52.4098,0.2333,0,1000000.0,1000.0
pa_20_23,pfs,0.7089,0.0,1.6669,1.0942,37.5525,0.2555,0,1000000.0,1000.0
pa_20_23,pfsp,0.7339,0.0,1.277,1.0422,25.5832,0.2318,0,1000000.0,1000.0
pa_20_23,prism,0.6979,0.0105,1.6666,1.1408,52.629,0.2677,0,1000000.0,1000.0
pa_20_23,rwordle,0.7417,0.0447,1.0278,1.0177,22.6703,0.2954,0,1000000.0,1000.0
pa_20_23,scale,0.8079,0.0,2.7252,1.0436,0.0,0.0,0,1000000.0,1000.0
pa_20_23,vpsc,0.7406,0.0184,1.096,1.0052,30.7248,0.2906,0,1000000.0,1000.0
pa_20_24,gtree,0.7179,0.05,2.119,1.0598,63.4409,0.2193,0,1000000.0,1000.0
pa_20_24,pfs,0.6544,0.0,2.1491,1.296,155.1558,0.3305,0,1000000.0,1000.0
pa_20_24,pfsp,0.732,0.0,1.5684,1.0309,25.7812,0.2151,0,1000000.0,1000.0
pa_20_24,prism,0.7039,0.0342,1.7321,1.1324,33.73,0.2436,0,1000000.0,1000.0
pa_20_24,rwordle,0.7382,0.0447,1.032,1.0319,40.8633,0.289,0,1000000.0,1000.0
pa_20_24,scale,0.7988,0.0,3.9311,1.0591,0.0,0.0,0,1000000.0,1000.0
pa_20_24,vpsc,0.7412,0.0237,1.0685,1.0747,17.0108,0.2031,0,1000000.0,1000.0
pa_20_25,gtree,0.6799,0.0263,1.7631,1.1849,142.0564,0.3237,0,1000000.0,1000.0
pa_20_25,pfs,0.6854,0.0,1.6047,1.2123,19.195,0.2786,0,1000000.0,1000.0
pa_20_25,pfsp,0.6779,0.0,1.2827,1.2577,31.5967,0.3259,0,1000000.0,1000.0
pa_20_25,prism,0.6992,0.0368,1.5015,1.1061,81.6885,0.3341,0,1000000.0,1000.0
pa_20_25,rwordle,0.739,0.0395,1.0653,1.0176,39.4569,0.2946,0,1000000.0,1000.0
pa_20_25,scale,0.7895,0.0,8.3204,1.0709,0.0,0.0,0,1000000.0,1000.0
pa_20_25,vpsc,0.7466,0.0079,1.0382,1.0412,13.2823,0.2232,0,1000000.0,1000.0
pa_20_26,gtree,0.6799,0.0263,1.7631,1.1849,142.0564,0.3237,0,1000000.0,1000.0
pa_20_26,pfs,0.6854,0.0,1.6047,1.2123,19.195,0.2786,0,1000000.0,1000.0
pa_20_26,pfsp,0.6779,0.0,1.2827,1.2577,31.5967,0.3259,0,1000000.0,1000.0
pa_20_26,prism,0.6992,0.0368,1.5015,1.1061,81.6885,0.3341,0,1000000.0,1000.0
pa_20_26,rwordle,0.739,0.0395,1.0653,1.0176,39.4569,0.2946,0,1000000.0,1000.0
pa_20_26,scale,0.7895,0.0,8.3204,1.0709,0.0,0.0,0,1000000.0,1000.0
pa_20_26,vpsc,0.7466,0.0079,1.0382,1.0412,13.2823,0.2232,0,1000000.0,1000.0
pa_20_27,gtree,0.7156,0.0211,1.4913,1.1123,42.9873,0.2188,0,1000000.0,1000.0
pa_20_27,pfs,0.6957,0.0,1.4995,1.2227,93.7805,0.2061,0,1000000.0,1000.0
pa_20_27,pfsp,0.7051,0.0,1.2008,1.1964,51.2335,0.2288,0,1000000.0,1000.0
pa_20_27,prism,0.6962,0.0211,1.3251,1.2309,32.8125,0.2326,0,1000000.0,1000.0
pa_20_27,rwordle,0.7672,0.0184,0.9832,1.0,15.2483,0.1776,0,1000000.0,1000.0
pa_20_27,scale,0.8078,0.0,2.8041,1.0421,0.0,0.0,0,1000000.0,1000.0
pa_20_27,vpsc,0.7753,0.0053,1.0181,1.0,5.385,0.1464,0,1000000.0,1000.0
pa_20_28,gtree,0.7156,0.0211,1.4913,1.1123,42.9873,0.2188,0,1000000.0,1000.0
pa_20_28,pfs,0.6957,0.0,1.4995,1.2227,93.7805,0.2061,0,1000000.0,1000.0
pa_20_28,pfsp,0.7051,0.0,1.2008,1.1964,51.2335,0.2288,0,1000000.0,1000.0
pa_20_28,prism,0.6962,0.0211,1.3251,1.2309,32.8125,0.2326,0,1000000.0,1000.0
pa_20_28,rwordle,0.7672,0.0184,0.9832,1.0,15.2483,0.1776,0,1000000.0,1000.0
pa_20_28,scale,0.8078,0.0,2.8041,1.0421,0.0,0.0,0,1000000.0,1000.0
pa_20_28,vpsc,0.7753,0.0053,1.0181,1.0,5.385,0.1464,0,1000000.0,1000.0
pa_20_29,gtree,0.7263,0.0263,2.2539,1.0053,61.9231,0.23,0,1000000.0,1000.0
pa_20_29,pfs,0.6983,0.0,2.0761,1.1862,36.3287,0.1787,0,1000000.0,1000.0
pa_20_29,pfsp,0.7264,0.0,1.7045,1.0849,21.8519,0.166,0,1000000.0,1000.0
pa_20_29,prism,0.6914,0.0184,1.9329,1.1714,52.3851,0.2487,0,1000000.0,1000.0
pa_20_29,rwordle,0.7186,0.0579,1.0344,1.0574,70.2851,0.3875,0,1000000.0,1000.0
pa_20_29,scale,0.8054,0.0,3.1727,1.0435,0.0,0.0,0,1000000.0,1000.0
pa_20_29,vpsc,0.7531,0.0132,1.0892,1.0098,13.739,0.2162,0,1000000.0,1000.0
pa_20_2,gtree,0.6901,0.0368,1.784,1.1535,65.0249,0.2975,0,1000000.0,1000.0
pa_20_2,pfs,0.6998,0.0,1.7466,1.1071,75.9503,0.2841,0,1000000.0,1000.0
pa_20_2,pfsp,0.733,0.0,1.3812,1.0256,29.3534,0.2418,0,1000000.0,1000.0
pa_20_2,prism,0.7153,0.0368,1.652,1.0116,54.9499,0.3503,0,1000000.0,1000.0
pa_20_2,rwordle,0.7217,0.05,1.0407,1.0101,64.1,0.4466,0,1000000.0,1000.0
pa_20_2,scale,0.7959,0.0,4.9096,1.0606,0.0,0.0,0,1000000.0,1000.0
pa_20_2,vpsc,0.7372,0.0237,1.0446,1.0561,16.8779,0.2588,0,1000000.0,1000.0
pa_20_30,gtree,0.7263,0.0263,2.2539,1.0053,61.9231,0.23,0,1000000.0,1000.0
pa_20_30,pfs,0.6983,0.0,2.0761,1.1862,36.3287,0.1787,0,1000000.0,1000.0
pa_20_30,pfsp,0.7264,0.0,1.7045,1.0849,21.8519,0.166,0,1000000.0,1000.0
pa_20_30,prism,0.6914,0.0184,1.9329,1.1714,52.3851,0.2487,0,1000000.0,1000.0
pa_20_30,rwordle,0.7186,0.0579,1.0344,1.0574,70.2851,0.3875,0,1000000.0,1000.0
pa_20_30,scale,0.8054,0.0,3.1727,1.0435,0.0,0.0,0,1000000.0,1000.0
pa_20_30,vpsc,0.7531,0.0132,1.0892,1.0098,13.739,0.2162,0,1000000.0,1000.0
pa_20_3,gtree,0.6901,0.0368,1.784,1.1535,65.0249,0.2975,0,1000000.0,1000.0
pa_20_3,pfs,0.6998,0.0,1.7466,1.1071,75.9503,0.2841,0,1000000.0,1000.0
pa_20_3,pfsp,0.733,0.0,1.3812,1.0256,29.3534,0.2418,0,1000000.0,1000.0
pa_20_3,prism,0.7153,0.0368,1.652,1.0116,54.9499,0.3503,0,1000000.0,1000.0
pa_20_3,rwordle,0.7217,0.05,1.0407,1.0101,64.1,0.4466,0,1000000.0,1000.0
pa_20_3,scale,0.7959,0.0,4.9096,1.0606,0.0,0.0,0,1000000.0,1000.0
pa_20_3,vpsc,0.7372,0.0237,1.0446,1.0561,16.8779,0.2588,0,1000000.0,1000.0
pa_20_4,gtree,0.6901,0.0368,1.784,1.1535,65.0249,0.2975,0,1000000.0,1000.0
pa_20_4,pfs,0.6998,0.0,1.7466,1.1071,75.9503,0.2841,0,1000000.0,1000.0
pa_20_4,pfsp,0.733,0.0,1.3812,1.0256,29.3534,0.2418,0,1000000.0,1000.0
pa_20_4,prism,0.7153,0.0368,1.652,1.0116,54.9499,0.3503,0,1000000.0,1000.0
pa_20_4,rwordle,0.7217,0.05,1.0407,1.0101,64.1,0.4466,0,1000000.0,1000.0
pa_20_4,scale,0.7959,0.0,4.9096,1.0606,0.0,0.0,0,1000000.0,1000.0
pa_20_4,vpsc,0.7372,0.0237,1.0446,1.0561,16.8779,0.2588,0,1000000.0,1000.0
pa_20_5,gtree,0.7235,0.0289,1.8663,1.0316,65.4904,0.2368,0,1000000.0,1000.0
pa_20_5,pfs,0.6719,0.0,1.8068,1.222,130.1854,0.3214,0,1000000.0,1000.0
pa_20_5,pfsp,0.7147,0.0,1.3768,1.1003,50.9548,0.2489,0,1000000.0,1000.0
pa_20_5,prism,0.7042,0.0421,1.6286,1.1246,53.0735,0.2617,0,1000000.0,1000.0
pa_20_5,rwordle,0.743,0.0579,1.054,1.0353,43.413,0.25,0,1000000.0,1000.0
pa_20_5,scale,0.8052,0.0,3.2699,1.0424,0.0,0.0,0,1000000.0,1000.0
pa_20_5,vpsc,0.7431,0.0053,1.0524,1.0706,20.1056,0.1941,0,1000000.0,1000.0
pa_20_6,gtree,0.6901,0.0368,1.784,1.1535,65.0249,0.2975,0,1000000.0,1000.0
pa_20_6,pfs,0.6998,0.0,1.7466,1.1071,75.9503,0.2841,0,1000000.0,1000.0
pa_20_6,pfsp,0.733,0.0,1.3812,1.0256,29.3534,0.2418,0,1000000.0,1000.0
pa_20_6,prism,0.7153,0.0368,1.652,1.0116,54.9499,0.3503,0,1000000.0,1000.0
pa_20_6,rwordle,0.7217,0.05,1.0407,1.0101,64.1,0.4466,0,1000000.0,1000.0
pa_20_6,scale,0.7959,0.0,4.9096,1.0606,0.0,0.0,0,1000000.0,1000.0
pa_20_6,vpsc,0.7372,0.0237,1.0446,1.0561,16.8779,0.2588,0,1000000.0,1000.0
pa_20_7,gtree,0.719,0.0053,1.9121,1.0464,52.4098,0.2333,0,1000000.0,1000.0
pa_20_7,pfs,0.7089,0.0,1.6669,1.0942,37.5525,0.2555,0,1000000.0,1000.0
pa_20_7,pfsp,0.7339,0.0,1.277,1.0422,25.5832,0.2318,0,1000000.0,1000.0
pa_20_7,prism,0.6979,0.0105,1.6666,1.1408,52.629,0.2677,0,1000000.0,1000.0
pa_20_7,rwordle,0.7417,0.0447,1.0278,1.0177,22.6703,0.2954,0,1000000.0,1000.0
pa_20_7,scale,0.8079,0.0,2.7252,1.0436,0.0,0.0,0,1000000.0,1000.0
pa_20_7,vpsc,0.7406,0.0184,1.096,1.0052,30.7248,0.2906,0,1000000.0,1000.0
pa_20_8,gtree,0.7179,0.05,2.119,1.0598,63.4409,0.2193,0,1000000.0,1000.0
pa_20_8,pfs,0.6544,0.0,2.1491,1.296,155.1558,0.3305,0,1000000.0,1000.0
pa_20_8,pfsp,0.732,0.0,1.5684,1.0309,25.7812,0.2151,0,1000000.0,1000.0
pa_20_8,prism,0.7039,0.0342,1.7321,1.1324,33.73,0.2436,0,1000000.0,1000.0
pa_20_8,rwordle,0.7382,0.0447,1.032,1.0319,40.8633,0.289,0,1000000.0,1000.0
pa_20_8,scale,0.7988,0.0,3.9311,1.0591,0.0,0.0,0,1000000.0,1000.0
pa_20_8,vpsc,0.7412,0.0237,1.0685,1.0747,17.0108,0.2031,0,1000000.0,1000.0
pa_20_9,gtree,0.7179,0.05,2.119,1.0598,63.4409,0.2193,0,1000000.0,1000.0
pa_20_9,pfs,0.6544,0.0,2.1491,1.296,155.1558,0.3305,0,1000000.0,1000.0
pa_20_9,pfsp,0.732,0.0,1.5684,1.0309,25.7812,0.2151,0,1000000.0,1000.0
pa_20_9,prism,0.7039,0.0342,1.7321,1.1324,33.73,0.2436,0,1000000.0,1000.0
pa_20_9,rwordle,0.7382,0.0447,1.032,1.0319,40.8633,0.289,0,1000000.0,1000.0
pa_20_9,scale,0.7988,0.0,3.9311,1.0591,0.0,0.0,0,1000000.0,1000.0
pa_20_9,vpsc,0.7412,0.0237,1.0685,1.0747,17.0108,0.2031,0,1000000.0,1000.0
pa_500_10,gtree,0.6466,0.0281,28.894,1.1107,2442.2077,0.4853,0,1000000.0,1000.0
pa_500_10,pfs,0.5896,0.0,104.9522,1.817,7868.273,0.2409,0,1000000.0,1000.0
pa_500_10,pfsp,0.6807,0.0,34.4902,1.1196,2952.8542,0.214,0,1000000.0,1000.0
pa_500_10,prism,0.6304,0.0133,18.1658,1.2863,984.1562,0.3697,0,1000000.0,1000.0
pa_500_10,rwordle,0.6055,0.1839,7.3741,1.1191,7518.5773,1.1541,0,1000000.0,1000.0
pa_500_10,scale,0.7861,0.0,78.6106,1.0619,0.0,0.0,0,1000000.0,1000.0
pa_500_10,vpsc,0.4569,0.0291,6.281,3.8711,1496.9944,0.8818,0,1000000.0,1000.0
pa_500_11,gtree,0.6265,0.0498,35.6478,1.0546,6972.804,0.8449,0,1000000.0,1000.0
pa_500_11,pfs,0.5655,0.0,108.9109,1.7815,4167.0868,0.4313,0,1000000.0,1000.0
pa_500_11,pfsp,0.6273,0.0,34.7509,1.0864,2012.5906,0.7166,0,1000000.0,1000.0
pa_500_11,prism,0.5872,0.0304,21.4919,1.1869,1806.9498,1.0391,0,1000000.0,1000.0
pa_500_11,rwordle,0.5578,0.1898,8.2164,1.1295,7814.505,2.528,0,1000000.0,1000.0
pa_500_11,scale,0.7835,0.0,30080.1107,1.071,0.0,0.0,0,1000000.0,1000.0
pa_500_11,vpsc,0.4529,0.0422,6.5072,3.9847,1202.49,0.9187,0,1000000.0,1000.0
pa_500_12,gtree,0.6506,0.0268,27.9689,1.0701,3112.534,0.5263,0,1000000.0,1000.0
pa_500_12,pfs,0.5864,0.0,96.0066,1.8155,10270.669,0.2616,0,1000000.0,1000.0
pa_500_12,pfsp,0.6837,0.0,28.1885,1.1008,2839.0296,0.221,0,1000000.0,1000.0
pa_500_12,prism,0.6283,0.0131,16.4047,1.3067,885.8606,0.3646,0,1000000.0,1000.0
pa_500_12,rwordle,0.6019,0.181,6.4478,1.1433,7531.5875,1.148,0,1000000.0,1000.0
pa_500_12,scale,0.7863,0.0,318.1404,1.059,0.0,0.0,0,1000000.0,1000.0
pa_500_12,vpsc,0.4667,0.0287,5.4101,3.5574,946.3359,0.8432,0,1000000.0,1000.0
pa_500_13,gtree,0.6387,0.0383,33.9861,1.1064,5990.4568,0.5692,0,1000000.0,1000.0
pa_500_13,pfs,0.5902,0.0,98.7905,1.7946,21744.8753,0.248,0,1000000.0,1000.0
pa_500_13,pfsp,0.6743,0.0,35.3079,1.1423,6749.9261,0.2256,0,1000000.0,1000.0
pa_500_13,prism,0.627,0.0121,17.8655,1.2797,1962.9215,0.4031,0,1000000.0,1000.0
pa_500_13,rwordle,0.611,0.1844,7.0625,1.0868,7985.5313,1.1805,0,1000000.0,1000.0
pa_500_13,scale,0.7852,0.0,307.6396,1.0638,0.0,0.0,0,1000000.0,1000.0
pa_500_13,vpsc,0.4585,0.0577,5.6897,3.4691,3952.9067,1.0044,0,1000000.0,1000.0
pa_500_14,gtree,0.6707,0.0238,32.1929,1.0155,2284.6254,0.4562,0,1000000.0,1000.0
pa_500_14,pfs,0.5922,0.0,98.0691,1.7607,18955.192,0.2522,0,1000000.0,1000.0
pa_500_14,pfsp,0.6887,0.0,31.4583,1.0872,3333.2216,0.2071,0,1000000.0,1000.0
pa_500_14,prism,0.6419,0.0111,17.9546,1.2341,1680.418,0.3451,0,1000000.0,1000.0
pa_500_14,rwordle,0.6088,0.1816,7.5902,1.0903,7879.237,1.1964,0,1000000.0,1000.0
pa_500_14,scale,0.785,0.0,305.7333,1.065,0.0,0.0,0,1000000.0,1000.0
pa_500_14,vpsc,0.4538,0.0303,6.4942,3.8182,1896.7251,0.9369,0,1000000.0,1000.0
pa_500_15,gtree,0.6665,0.0314,25.7545,1.0186,2868.7555,0.493,0,1000000.0,1000.0
pa_500_15,pfs,0.5939,0.0,100.9256,1.7487,16721.9311,0.2474,0,1000000.0,1000.0
pa_500_15,pfsp,0.6764,0.0,27.9624,1.1111,3953.3952,0.253,0,1000000.0,1000.0
pa_500_15,prism,0.6463,0.0144,16.3984,1.1812,1200.0411,0.3826,0,1000000.0,1000.0
pa_500_15,rwordle,0.6015,0.1765,6.6856,1.1191,6972.2623,1.2379,0,1000000.0,1000.0
pa_500_15,scale,0.7857,0.0,312.9198,1.0614,0.0,0.0,0,1000000.0,1000.0
pa_500_15,vpsc,0.4719,0.0358,5.8819,3.0839,1772.472,0.917,0,1000000.0,1000.0
pa_500_16,gtree,0.6595,0.0239,31.0839,1.0491,2532.8714,0.4854,0,1000000.0,1000.0
pa_500_16,pfs,0.5953,0.0,106.6036,1.7449,7276.494,0.2407,0,1000000.0,1000.0
pa_500_16,pfsp,0.6847,0.0,35.7783,1.0972,2596.0656,0.2174,0,1000000.0,1000.0
pa_500_16,prism,0.6322,0.0148,18.9357,1.2795,676.0996,0.3638,0,1000000.0,1000.0
pa_500_16,rwordle,0.6106,0.1756,7.7156,1.0893,6861.8433,1.1601,0,1000000.0,1000.0
pa_500_16,scale,0.7841,0.0,307.5974,1.0688,0.0,0.0,0,1000000.0,1000.0
pa_500_16,vpsc,0.4429,0.0308,6.2424,4.131,1577.3251,1.0373,0,1000000.0,1000.0
pa_500_17,gtree,0.6627,0.0384,35.4559,1.0306,7423.1956,0.4997,0,1000000.0,1000.0
pa_500_17,pfs,0.5941,0.0,109.5053,1.7544,4644.7184,0.2432,0,1000000.0,1000.0
pa_500_17,pfsp,0.6963,0.0,36.607,1.0545,1933.6116,0.2035,0,1000000.0,1000.0
pa_500_17,prism,0.6352,0.0136,20.2092,1.2661,867.5712,0.355,0,1000000.0,1000.0
pa_500_17,rwordle,0.6054,0.1857,8.0444,1.1189,8048.1387,1.1474,0,1000000.0,1000.0
pa_500_17,scale,0.7842,0.0,306.6612,1.0685,0.0,0.0,0,1000000.0,1000.0
pa_500_17,vpsc,0.4635,0.0387,6.5464,4.0672,1502.3094,0.7564,0,1000000.0,1000.0
pa_500_18,gtree,0.6688,0.0228,27.1868,1.0775,1694.1936,0.3607,0,1000000.0,1000.0
pa_500_18,pfs,0.5932,0.0,99.4253,1.747,9022.1959,0.2527,0,1000000.0,1000.0
pa_500_18,pfsp,0.6897,0.0,29.9309,1.0702,2823.1215,0.2233,0,1000000.0,1000.0
pa_500_18,prism,0.648,0.0113,17.4427,1.1873,726.8407,0.3597,0,1000000.0,1000.0
pa_500_18,rwordle,0.6056,0.1835,7.484,1.1078,7609.0864,1.1929,0,1000000.0,1000.0
pa_500_18,scale,0.7849,0.0,308.6735,1.0653,0.0,0.0,0,1000000.0,1000.0
pa_500_18,vpsc,0.4667,0.038,6.508,3.8494,1629.3835,0.76,0,1000000.0,1000.0
pa_500_19,gtree,0.6846,0.0215,30.8671,1.0004,1707.614,0.3745,0,1000000.0,1000.0
pa_500_19,pfs,0.5903,0.0,102.7272,1.7914,4918.6719,0.2486,0,1000000.0,1000.0
pa_500_19,pfsp,0.6852,0.0,33.6698,1.1145,1799.5644,0.1944,0,1000000.0,1000.0
pa_500_19,prism,0.6284,0.0145,20.5248,1.3031,701.1407,0.3637,0,1000000.0,1000.0
pa_500_19,rwordle,0.6108,0.1831,8.2203,1.1024,7622.0995,1.1057,0,1000000.0,1000.0
pa_500_19,scale,0.7851,0.0,77.1196,1.0666,0.0,0.0,0,1000000.0,1000.0
pa_500_19,vpsc,0.4686,0.037,6.4283,3.7632,936.3492,0.7557,0,1000000.0,1000.0
pa_500_1,gtree,0.6363,0.0391,34.605,1.0854,6559.9137,0.6388,0,1000000.0,1000.0
pa_500_1,pfs,0.5939,0.0,102.6281,1.7614,7991.8563,0.2414,0,1000000.0,1000.0
pa_500_1,pfsp,0.6722,0.0,33.1454,1.1741,2229.708,0.2034,0,1000000.0,1000.0
pa_500_1,prism,0.6498,0.0127,17.55,1.1818,905.9345,0.3535,0,1000000.0,1000.0
pa_500_1,rwordle,0.6123,0.1737,7.1496,1.0886,6712.0844,1.1385,0,1000000.0,1000.0
pa_500_1,scale,0.7861,0.0,78.817,1.062,0.0,0.0,0,1000000.0,1000.0
pa_500_1,vpsc,0.4721,0.0397,6.0908,3.1652,2253.5913,0.8821,0,1000000.0,1000.0
pa_500_20,gtree,0.6426,0.0225,33.039,1.1658,1454.1947,0.4255,0,1000000.0,1000.0
pa_500_20,pfs,0.5909,0.0,109.4318,1.8138,3007.4671,0.2344,0,1000000.0,1000.0
pa_500_20,pfsp,0.6868,0.0,33.961,1.0982,1504.4853,0.2044,0,1000000.0,1000.0
pa_500_20,prism,0.6487,0.013,19.3236,1.1955,539.2172,0.3425,0,1000000.0,1000.0
pa_500_20,rwordle,0.6121,0.1871,8.1876,1.0922,8108.8776,1.124,0,1000000.0,1000.0
pa_500_20,scale,0.7829,0.0,309.2188,1.0742,0.0,0.0,0,1000000.0,1000.0
pa_500_20,vpsc,0.4699,0.0393,6.5393,3.8835,1024.3962,0.7147,0,1000000.0,1000.0
pa_500_21,gtree,0.6562,0.0272,29.5679,1.0751,3428.5353,0.4661,0,1000000.0,1000.0
pa_500_21,pfs,0.5859,0.0,98.9896,1.8473,9610.7489,0.2502,0,1000000.0,1000.0
pa_500_21,pfsp,0.681,0.0,32.9274,1.1308,3364.5061,0.2,0,1000000.0,1000.0
pa_500_21,prism,0.6156,0.0151,17.2294,1.3775,1061.5494,0.3864,0,1000000.0,1000.0
pa_500_21,rwordle,0.6075,0.1778,6.528,1.1043,7244.7107,1.1824,0,1000000.0,1000.0
pa_500_21,scale,0.7862,0.0,80.3264,1.0612,0.0,0.0,0,1000000.0,1000.0
pa_500_21,vpsc,0.4775,0.037,5.1935,3.3284,2300.608,0.7752,0,1000000.0,1000.0
pa_500_22,gtree,0.6265,0.0285,29.398,1.2105,3815.8918,0.4987,0,1000000.0,1000.0
pa_500_22,pfs,0.5865,0.0,100.868,1.8239,11181.6344,0.2567,0,1000000.0,1000.0
pa_500_22,pfsp,0.6704,0.0,29.8541,1.1743,2683.6733,0.2149,0,1000000.0,1000.0
pa_500_22,prism,0.6162,0.0165,15.9585,1.3897,1048.1539,0.3717,0,1000000.0,1000.0
pa_500_22,rwordle,0.6079,0.1754,6.5529,1.0995,6935.1164,1.1925,0,1000000.0,1000.0
pa_500_22,scale,0.7858,0.0,312.0775,1.0612,0.0,0.0,0,1000000.0,1000.0
pa_500_22,vpsc,0.4871,0.0356,5.9062,3.2171,1020.1339,0.6772,0,1000000.0,1000.0
pa_500_23,gtree,0.6575,0.0287,30.3085,1.0397,2182.8008,0.5254,0,1000000.0,1000.0
pa_500_23,pfs,0.5924,0.0,104.8425,1.7844,6278.4831,0.2389,0,1000000.0,1000.0
pa_500_23,pfsp,0.6797,0.0,31.0769,1.1318,1428.3836,0.207,0,1000000.0,1000.0
pa_500_23,prism,0.6365,0.0103,18.8044,1.2615,524.1167,0.3512,0,1000000.0,1000.0
pa_500_23,rwordle,0.5916,0.1767,7.6249,1.1959,6871.9218,1.1347,0,1000000.0,1000.0
pa_500_23,scale,0.7857,0.0,309.4647,1.0618,0.0,0.0,0,1000000.0,1000.0
pa_500_23,vpsc,0.4741,0.0402,6.1828,3.6538,1232.3582,0.718,0,1000000.0,1000.0
pa_500_24,gtree,0.6575,0.0451,32.6244,1.0377,4421.7971,0.5366,0,1000000.0,1000.0
pa_500_24,pfs,0.596,0.0,105.5179,1.7424,7287.5127,0.2377,0,1000000.0,1000.0
pa_500_24,pfsp,0.7004,0.0,34.7001,1.0419,2506.4113,0.1964,0,1000000.0,1000.0
pa_500_24,prism,0.6328,0.013,19.9266,1.293,1153.2982,0.3427,0,1000000.0,1000.0
pa_500_24,rwordle,0.6007,0.1904,7.9897,1.1128,8299.2254,1.2691,0,1000000.0,1000.0
pa_500_24,scale,0.7862,0.0,77.9986,1.0614,0.0,0.0,0,1000000.0,1000.0
pa_500_24,vpsc,0.4694,0.0279,6.5226,3.6418,1243.8913,0.766,0,1000000.0,1000.0
pa_500_25,gtree,0.6297,0.0342,29.0391,1.1982,4317.1568,0.4917,0,1000000.0,1000.0
pa_500_25,pfs,0.59,0.0,93.6749,1.7843,15611.7009,0.2546,0,1000000.0,1000.0
pa_500_25,pfsp,0.6803,0.0,27.1142,1.1251,3275.8306,0.2126,0,1000000.0,1000.0
pa_500_25,prism,0.6371,0.0136,16.8142,1.2723,1672.7938,0.3379,0,1000000.0,1000.0
pa_500_25,rwordle,0.6129,0.1794,6.7099,1.0872,7096.9388,1.1469,0,1000000.0,1000.0
pa_500_25,scale,0.7869,0.0,79.0996,1.0584,0.0,0.0,0,1000000.0,1000.0
pa_500_25,vpsc,0.4647,0.0371,6.041,3.7787,1514.1373,0.807,0,1000000.0,1000.0
pa_500_26,gtree,0.6717,0.0329,29.7107,1.0229,7001.3496,0.4375,0,1000000.0,1000.0
pa_500_26,pfs,0.5901,0.0,97.5564,1.7826,15480.3999,0.2544,0,1000000.0,1000.0
pa_500_26,pfsp,0.6789,0.0,30.0011,1.12,3823.172,0.2256,0,1000000.0,1000.0
pa_500_26,prism,0.6284,0.0142,17.1076,1.305,1441.2839,0.3656,0,1000000.0,1000.0
pa_500_26,rwordle,0.6059,0.1718,6.7216,1.1272,6775.8655,1.1177,0,1000000.0,1000.0
pa_500_26,scale,0.7865,0.0,310.1858,1.0582,0.0,0.0,0,1000000.0,1000.0
pa_500_26,vpsc,0.4681,0.0429,6.1449,3.3438,1436.9246,0.88,0,1000000.0,1000.0
pa_500_27,gtree,0.656,0.0274,28.7752,1.0978,2037.9344,0.4277,0,1000000.0,1000.0
pa_500_27,pfs,0.5992,0.0,99.348,1.6838,8725.6084,0.249,0,1000000.0,1000.0
pa_500_27,pfsp,0.7055,0.0,28.2398,1.0283,1516.0557,0.1878,0,1000000.0,1000.0
pa_500_27,prism,0.6457,0.0121,17.1061,1.2237,713.8915,0.3314,0,1000000.0,1000.0
pa_500_27,rwordle,0.5926,0.1782,6.745,1.2006,6959.6545,1.1183,0,1000000.0,1000.0
pa_500_27,scale,0.7879,0.0,80.1627,1.0538,0.0,0.0,0,1000000.0,1000.0
pa_500_27,vpsc,0.4434,0.0367,6.279,4.0288,2454.9359,1.0584,0,1000000.0,1000.0
pa_500_28,gtree,0.6554,0.0319,27.4125,1.103,2839.6214,0.4268,0,1000000.0,1000.0
pa_500_28,pfs,0.5935,0.0,101.8838,1.7482,12662.0135,0.2501,0,1000000.0,1000.0
pa_500_28,pfsp,0.6882,0.0,28.8854,1.0955,2518.4273,0.2009,0,1000000.0,1000.0
pa_500_28,prism,0.6285,0.0144,16.464,1.3218,1443.3599,0.3477,0,1000000.0,1000.0
pa_500_28,rwordle,0.6124,0.1749,6.6565,1.1013,7067.9745,1.1001,0,1000000.0,1000.0
pa_500_28,scale,0.7863,0.0,80.0787,1.0611,0.0,0.0,0,1000000.0,1000.0
pa_500_28,vpsc,0.4649,0.0464,5.4758,3.4266,1335.0448,0.9175,0,1000000.0,1000.0
pa_500_29,gtree,0.652,0.0232,36.8425,1.1254,1920.457,0.4101,0,1000000.0,1000.0
pa_500_29,pfs,0.5883,0.0,110.3361,1.8404,5579.3064,0.2379,0,1000000.0,1000.0
pa_500_29,pfsp,0.6932,0.0,36.5683,1.0695,2045.9817,0.2017,0,1000000.0,1000.0
pa_500_29,prism,0.6392,0.0177,20.7557,1.2348,769.6948,0.3639,0,1000000.0,1000.0
pa_500_29,rwordle,0.6106,0.1813,8.3347,1.0838,7529.6639,1.1769,0,1000000.0,1000.0
pa_500_29,scale,0.7849,0.0,77.0573,1.0677,0.0,0.0,0,1000000.0,1000.0
pa_500_29,vpsc,0.4618,0.0289,7.2344,3.6398,1151.6167,0.857,0,1000000.0,1000.0
