filename,algorithm,GQS
ws_100_29,fta,0.938
ws_100_2,fta,0.951
ws_100_30,fta,0.944
ws_100_3,fta,0.958
ws_100_4,fta,0.929
ws_100_5,fta,0.933
ws_100_6,fta,0.919
ws_100_7,fta,0.914
ws_100_8,fta,0.916
ws_100_9,fta,0.924
ws_10_10,fta,0.958
ws_10_11,fta,0.958
ws_10_12,fta,0.958
ws_10_13,fta,0.958
ws_10_14,fta,0.958
ws_10_15,fta,0.958
ws_10_16,fta,0.958
ws_10_17,fta,0.958
ws_10_18,fta,0.958
ws_10_19,fta,0.958
ws_10_1,fta,0.958
ws_10_20,fta,0.958
ws_10_21,fta,0.958
ws_10_22,fta,0.958
ws_10_23,fta,0.958
ws_10_24,fta,0.958
ws_10_25,fta,0.958
ws_10_26,fta,0.958
ws_10_27,fta,0.958
ws_10_28,fta,0.958
ws_10_29,fta,0.958
ws_10_2,fta,0.958
ws_10_30,fta,0.958
ws_10_3,fta,0.958
ws_10_4,fta,0.958
ws_10_5,fta,0.958
ws_10_6,fta,0.958
ws_10_7,fta,0.958
ws_10_8,fta,0.958
ws_10_9,fta,0.958
ws_200_10,fta,0.92
ws_200_11,fta,0.914
ws_200_12,fta,0.928
ws_200_13,fta,0.917
ws_200_14,fta,0.916
ws_200_15,fta,0.915
ws_200_16,fta,0.922
ws_200_17,fta,0.937
ws_200_18,fta,0.922
ws_200_19,fta,0.925
ws_200_1,fta,0.918
ws_200_20,fta,0.923
ws_200_21,fta,0.921
ws_200_22,fta,0.922
ws_200_23,fta,0.913
ws_200_24,fta,0.92
ws_200_25,fta,0.919
ws_200_26,fta,0.917
ws_200_27,fta,0.915
ws_200_28,fta,0.924
ws_200_29,fta,0.93
ws_200_2,fta,0.938
ws_200_30,fta,0.924
ws_200_3,fta,0.92
ws_200_4,fta,0.926
ws_200_5,fta,0.939
ws_200_6,fta,0.935
ws_200_7,fta,0.928
ws_200_8,fta,0.915
ws_200_9,fta,0.927
ws_20_10,fta,0.923
ws_20_11,fta,0.944
ws_20_12,fta,0.958
ws_20_13,fta,0.923
ws_20_14,fta,0.944
ws_20_15,fta,0.958
ws_20_16,fta,0.958
ws_20_17,fta,0.944
ws_20_18,fta,0.923
ws_20_19,fta,0.944
ws_20_1,fta,0.944
ws_20_20,fta,0.923
ws_20_21,fta,0.944
ws_20_22,fta,0.958
ws_20_23,fta,0.944
ws_20_24,fta,0.944
ws_20_25,fta,0.944
ws_20_26,fta,0.958
ws_20_27,fta,0.958
ws_20_28,fta,0.958
ws_20_29,fta,0.958
ws_20_2,fta,0.958
ws_20_30,fta,0.958
ws_20_3,fta,0.944
ws_20_4,fta,0.958
ws_20_5,fta,0.958
ws_20_6,fta,0.944
ws_20_7,fta,0.923
ws_20_8,fta,0.944
ws_20_9,fta,0.958
ws_500_10,fta,0.915
ws_500_11,fta,0.914
ws_500_12,fta,0.913
ws_500_13,fta,0.923
ws_500_14,fta,0.915
ws_500_15,fta,0.912
ws_500_16,fta,0.913
ws_500_17,fta,0.922
ws_500_18,fta,0.916
ws_500_19,fta,0.911
ws_500_1,fta,0.915
ws_500_20,fta,0.92
ws_500_21,fta,0.915
ws_500_22,fta,0.912
ws_500_23,fta,0.918
ws_500_24,fta,0.917
ws_500_25,fta,0.915
ws_500_26,fta,0.913
ws_500_27,fta,0.915
ws_500_28,fta,0.918
ws_500_29,fta,0.918
ws_500_2,fta,0.916
ws_500_30,fta,0.912
ws_500_3,fta,0.919
ws_500_4,fta,0.916
ws_500_5,fta,0.914
ws_500_6,fta,0.914
ws_500_7,fta,0.911
ws_500_8,fta,0.921
ws_500_9,fta,0.915
ws_50_10,fta,0.94
ws_50_11,fta,0.958
ws_50_12,fta,0.958
ws_50_13,fta,0.94
ws_50_14,fta,0.958
ws_50_15,fta,0.958
ws_50_16,fta,0.958
ws_50_17,fta,0.958
ws_50_18,fta,0.94
ws_50_19,fta,0.958
ws_50_1,fta,0.958
ws_50_20,fta,0.938
ws_50_21,fta,0.958
ws_50_22,fta,0.958
ws_50_23,fta,0.958
ws_50_24,fta,0.958
ws_50_25,fta,0.958
ws_50_26,fta,0.958
ws_50_27,fta,0.958
ws_50_28,fta,0.958
ws_50_29,fta,0.939
ws_50_2,fta,0.958
ws_50_30,fta,0.943
ws_50_3,fta,0.958
ws_50_4,fta,0.958
ws_50_5,fta,0.943
ws_50_6,fta,0.958
ws_50_7,fta,0.958
ws_50_8,fta,0.958
ws_50_9,fta,0.958
