type;n;m;iteration;algorithm;oo_nni;sp_ch_a;gs_bb_iar;nm_dm_imse;eb_rsdd
ws;20;20;19;pfsp;0;1;1;0.5678887014212591;0.029606
ws;20;20;19;prism;0;1.012314469481269;1.0169491525423728;10.432145694776224;0.077751
ws;20;20;19;rwordle;0.002631578947368421;1;1;1.4175423706907204;0.033668
ws;20;20;19;scale;0;1.3354862856542664;1.0075747142266906;1.9169588771799532e-19;0
ws;20;20;19;vpsc;0;1;1;0.22500015000002463;0.027509
ws;20;20;1;gtree;0.010526315789473684;1.0438116628971847;1.0058219949178167;7.771697254421;0.101963
ws;20;20;1;pfs;0;1.03504411581956;1.0104115987155784;4.8198052849414985;0.065573
ws;20;20;1;pfsp;0;1;1;4.937065842650849;0.072525
ws;20;20;1;prism;0.013157894736842105;1.0000201904251385;1;5.226454297235912;0.104873
ws;20;20;1;rwordle;0;1;1;0.9760215663641985;0.03156
ws;20;20;1;scale;0;1.9031049725718545;1.011228813559322;1.9285834246691012e-19;0
ws;20;20;1;vpsc;0.002631578947368421;1;1;0.22500015000002463;0.018935
ws;20;20;20;gtree;0.015789473684210527;1.1064242832533595;1.038367631670736;43.03682783395443;0.126926
ws;20;20;20;pfs;0;1.0641632804144796;1.0279078844652616;13.045919587961425;0.084377
ws;20;20;20;pfsp;0;1;1;9.234754182190082;0.099165
ws;20;20;20;prism;0.010526315789473684;1.013616133665012;1.0002673558506372;9.132296189897234;0.129515
ws;20;20;20;rwordle;0.005263157894736842;1;1;4.448809878852395;0.075476
ws;20;20;20;scale;0;2.1915179597589174;1.0129568702518394;1.9555245741702735e-19;0
ws;20;20;20;vpsc;0.002631578947368421;1;1;1.000000400000049;0.035915
ws;20;20;21;gtree;0.007894736842105263;1.054351056829897;1.0254624255088616;28.221804062029893;0.085849
ws;20;20;21;pfs;0;1.0121815506878253;1.0079573486114426;2.462718415808401;0.027971
ws;20;20;21;pfsp;0;1;1;0.5678887014212591;0.029606
ws;20;20;21;prism;0;1.012314469481269;1.0169491525423728;10.432145694776224;0.077751
ws;20;20;21;rwordle;0.002631578947368421;1;1;1.4175423706907204;0.033668
ws;20;20;21;scale;0;1.3354862856542664;1.0075747142266906;1.9169588771799532e-19;0
ws;20;20;21;vpsc;0;1;1;0.22500015000002463;0.027509
ws;20;20;22;gtree;0;1.0211148318917267;1.0031266284523188;0.28585308761687483;0.006254
ws;20;20;22;pfs;0;1;1;0;0
ws;20;20;22;pfsp;0;1;1;0;0
ws;20;20;22;prism;0;1.0017194018451057;1.0043859649122806;0.12313247297282427;0.006978
ws;20;20;22;rwordle;0;1;1;2.271919407036514e-29;0
ws;20;20;22;scale;0;1;1;0;0
ws;20;20;22;vpsc;0;1;1;0;0
ws;20;20;23;gtree;0.007894736842105263;1.054351056829897;1.0254624255088616;28.221804062029893;0.085849
ws;20;20;23;pfs;0;1.0121815506878253;1.0079573486114426;2.462718415808401;0.027971
ws;20;20;23;pfsp;0;1;1;0.5678887014212591;0.029606
ws;20;20;23;prism;0;1.012314469481269;1.0169491525423728;10.432145694776224;0.077751
ws;20;20;23;rwordle;0.002631578947368421;1;1;1.4175423706907204;0.033668
ws;20;20;23;scale;0;1.3354862856542664;1.0075747142266906;1.9169588771799532e-19;0
ws;20;20;23;vpsc;0;1;1;0.22500015000002463;0.027509
ws;20;20;24;gtree;0.007894736842105263;1.054351056829897;1.0254624255088616;28.221804062029893;0.085849
ws;20;20;24;pfs;0;1.0121815506878253;1.0079573486114426;2.462718415808401;0.027971
ws;20;20;24;pfsp;0;1;1;0.5678887014212591;0.029606
ws;20;20;24;prism;0;1.012314469481269;1.0169491525423728;10.432145694776224;0.077751
ws;20;20;24;rwordle;0.002631578947368421;1;1;1.4175423706907204;0.033668
ws;20;20;24;scale;0;1.3354862856542664;1.0075747142266906;1.9169588771799532e-19;0
ws;20;20;24;vpsc;0;1;1;0.22500015000002463;0.027509
ws;20;20;25;gtree;0.007894736842105263;1.054351056829897;1.0254624255088616;28.221804062029893;0.085849
ws;20;20;25;pfs;0;1.0121815506878253;1.0079573486114426;2.462718415808401;0.027971
ws;20;20;25;pfsp;0;1;1;0.5678887014212591;0.029606
ws;20;20;25;prism;0;1.012314469481269;1.0169491525423728;10.432145694776224;0.077751
ws;20;20;25;rwordle;0.002631578947368421;1;1;1.4175423706907204;0.033668
ws;20;20;25;scale;0;1.3354862856542664;1.0075747142266906;1.9169588771799532e-19;0
ws;20;20;25;vpsc;0;1;1;0.22500015000002463;0.027509
ws;20;20;26;gtree;0;1.0211148318917267;1.0031266284523188;0.28585308761687483;0.006254
ws;20;20;26;pfs;0;1;1;0;0
ws;20;20;26;pfsp;0;1;1;0;0
ws;20;20;26;prism;0;1.0017194018451057;1.0043859649122806;0.12313247297282427;0.006978
ws;20;20;26;rwordle;0;1;1;2.271919407036514e-29;0
ws;20;20;26;scale;0;1;1;0;0
ws;20;20;26;vpsc;0;1;1;0;0
ws;20;20;27;gtree;0;1;1;0;0
ws;20;20;27;pfs;0;1;1;0;0
ws;20;20;27;pfsp;0;1;1;0;0
ws;20;20;27;prism;0;1;1;0;0
ws;20;20;27;rwordle;0;1;1;2.12045811323408e-28;0
ws;20;20;27;scale;0;1;1;0;0
ws;20;20;27;vpsc;0;1;1;0;0
ws;20;20;28;gtree;0;1.0189832732571527;1.0051392572944298;0.30967769202120504;0.015713
ws;20;20;28;pfs;0;1;1;0;0
ws;20;20;28;pfsp;0;1;1;0;0
ws;20;20;28;prism;0;1.0029248730792388;1;0.13986449863416384;0.014117
ws;20;20;28;rwordle;0;1;1;5.048709793414476e-29;0
ws;20;20;28;scale;0;1;1;0;0
ws;20;20;28;vpsc;0;1;1;0;0
ws;20;20;29;gtree;0;1.0189832732571527;1.0051392572944298;0.30967769202120504;0.015713
ws;20;20;29;pfs;0;1;1;0;0
ws;20;20;29;pfsp;0;1;1;0;0
ws;20;20;29;prism;0;1.0029248730792388;1;0.13986449863416384;0.014117
ws;20;20;29;rwordle;0;1;1;5.048709793414476e-29;0
ws;20;20;29;scale;0;1;1;0;0
ws;20;20;29;vpsc;0;1;1;0;0
ws;20;20;2;gtree;0;1;1;0;0
ws;20;20;2;pfs;0;1;1;0;0
ws;20;20;2;pfsp;0;1;1;0;0
ws;20;20;2;prism;0;1;1;0;0
ws;20;20;2;rwordle;0;1;1;4.0389678347315807e-29;0
ws;20;20;2;scale;0;1;1;0;0
ws;20;20;2;vpsc;0;1;1;0;0
ws;20;20;30;gtree;0;1;1;0;0
ws;20;20;30;pfs;0;1;1;0;0
ws;20;20;30;pfsp;0;1;1;0;0
ws;20;20;30;prism;0;1;1;0;0
ws;20;20;30;rwordle;0;1;1;2.12045811323408e-28;0
ws;20;20;30;scale;0;1;1;0;0
ws;20;20;30;vpsc;0;1;1;0;0
ws;20;20;3;gtree;0.010526315789473684;1.0438116628971847;1.0058219949178167;7.771697254421;0.101963
ws;20;20;3;pfs;0;1.03504411581956;1.0104115987155784;4.8198052849414985;0.065573
ws;20;20;3;pfsp;0;1;1;4.937065842650849;0.072525
ws;20;20;3;prism;0.013157894736842105;1.0000201904251385;1;5.226454297235912;0.104873
ws;20;20;3;rwordle;0;1;1;0.9760215663641985;0.03156
ws;20;20;3;scale;0;1.9031049725718545;1.011228813559322;1.9285834246691012e-19;0
ws;20;20;3;vpsc;0.002631578947368421;1;1;0.22500015000002463;0.018935
ws;20;20;4;gtree;0;1;1;0;0
ws;20;20;4;pfs;0;1;1;0;0
ws;20;20;4;pfsp;0;1;1;0;0
ws;20;20;4;prism;0;1;1;0;0
ws;20;20;4;rwordle;0;1;1;4.0389678347315807e-29;0
ws;20;20;4;scale;0;1;1;0;0
ws;20;20;4;vpsc;0;1;1;0;0
ws;20;20;5;gtree;0;1;1;0;0
ws;20;20;5;pfs;0;1;1;0;0
ws;20;20;5;pfsp;0;1;1;0;0
ws;20;20;5;prism;0;1;1;0;0
ws;20;20;5;rwordle;0;1;1;1.0097419586828952e-29;0
ws;20;20;5;scale;0;1;1;0;0
ws;20;20;5;vpsc;0;1;1;0;0
ws;20;20;6;gtree;0.010526315789473684;1.0438116628971847;1.0058219949178167;7.771697254421;0.101963
ws;20;20;6;pfs;0;1.03504411581956;1.0104115987155784;4.8198052849414985;0.065573
ws;20;20;6;pfsp;0;1;1;4.937065842650849;0.072525
ws;20;20;6;prism;0.013157894736842105;1.0000201904251385;1;5.226454297235912;0.104873
ws;20;20;6;rwordle;0;1;1;0.9760215663641985;0.03156
ws;20;20;6;scale;0;1.9031049725718545;1.011228813559322;1.9285834246691012e-19;0
ws;20;20;6;vpsc;0.002631578947368421;1;1;0.22500015000002463;0.018935
ws;20;20;7;gtree;0.015789473684210527;1.1064242832533595;1.038367631670736;43.03682783395443;0.126926
ws;20;20;7;pfs;0;1.0641632804144796;1.0279078844652616;13.045919587961425;0.084377
ws;20;20;7;pfsp;0;1;1;9.234754182190082;0.099165
ws;20;20;7;prism;0.010526315789473684;1.013616133665012;1.0002673558506372;9.132296189897234;0.129515
ws;20;20;7;rwordle;0.005263157894736842;1;1;4.448809878852395;0.075476
ws;20;20;7;scale;0;2.1915179597589174;1.0129568702518394;1.9555245741702735e-19;0
ws;20;20;7;vpsc;0.002631578947368421;1;1;1.000000400000049;0.035915
ws;20;20;8;gtree;0.007894736842105263;1.054351056829897;1.0254624255088616;28.221804062029893;0.085849
ws;20;20;8;pfs;0;1.0121815506878253;1.0079573486114426;2.462718415808401;0.027971
ws;20;20;8;pfsp;0;1;1;0.5678887014212591;0.029606
ws;20;20;8;prism;0;1.012314469481269;1.0169491525423728;10.432145694776224;0.077751
ws;20;20;8;rwordle;0.002631578947368421;1;1;1.4175423706907204;0.033668
ws;20;20;8;scale;0;1.3354862856542664;1.0075747142266906;1.9169588771799532e-19;0
ws;20;20;8;vpsc;0;1;1;0.22500015000002463;0.027509
ws;20;20;9;gtree;0;1.0211148318917267;1.0031266284523188;0.28585308761687483;0.006254
ws;20;20;9;pfs;0;1;1;0;0
ws;20;20;9;pfsp;0;1;1;0;0
ws;20;20;9;prism;0;1.0017194018451057;1.0043859649122806;0.12313247297282427;0.006978
ws;20;20;9;rwordle;0;1;1;2.271919407036514e-29;0
ws;20;20;9;scale;0;1;1;0;0
ws;20;20;9;vpsc;0;1;1;0;0
ws;500;500;10;gtree;0.005198396793587174;1.16921742811836;1.0061638186089046;397.57183297640836;0.22324
ws;500;500;10;pfs;0;1.2162135624580572;1.0440931653302787;756.8663807979501;0.170967
ws;500;500;10;pfsp;0;1.0031808958675832;1.0056644880174292;92.6940270276235;0.187507
ws;500;500;10;prism;0.0015070140280561122;1.009129064369147;1.0123821309633114;117.0333452788262;0.233341
ws;500;500;10;rwordle;0.0006132264529058116;1.0010973755541626;1.0014702104592486;18.051167191187183;0.108309
ws;500;500;10;scale;0;10.989079973051322;1.0022107361295098;1.4769648871660242e-19;0
ws;500;500;10;vpsc;0.0002645290581162325;1.0005478107989019;1.000871459694989;3.053061809331657;0.077886
ws;500;500;11;gtree;0.01453306613226453;1.3622025405282707;1.0324999755146813;6681.165193884312;0.272871
ws;500;500;11;pfs;0;1.3379660327308682;1.0910737812911726;6558.856893802194;0.232334
ws;500;500;11;pfsp;0;1.0238682953190166;1.0145283018867925;2976.941185903444;0.237488
ws;500;500;11;prism;0.0032424849699398796;1.0431563514190874;1.0084566596194504;1003.2274561573824;0.300056
ws;500;500;11;rwordle;0.0016432865731462927;1.0037276299324542;1;10.676727888876941;0.155226
ws;500;500;11;scale;0;10.971328692139188;1.0039181832406214;1.4427026537358472e-19;0
ws;500;500;11;vpsc;0.0008617234468937876;1.004257069573485;1.0007547169811322;9.670278935093622;0.111603
ws;500;500;12;gtree;0.005523046092184369;1.20208679404337;1.0350829467018026;1726.815929525856;0.276977
ws;500;500;12;pfs;0;1.3697716477771633;1.0088643573476623;6104.387769750427;0.258902
ws;500;500;12;pfsp;0;1.0459981754130097;1.015299026425591;1352.1366666678668;0.239976
ws;500;500;12;prism;0.002845691382765531;1.0163494337037253;1.008327846861601;369.4628765766561;0.290094
ws;500;500;12;rwordle;0.0012945891783567134;1.0039007020246047;1.0005563282336578;12.834143744494103;0.172534
ws;500;500;12;scale;0;10.941320274508515;1.00140406649447;1.4258468537391394e-19;0
ws;500;500;12;vpsc;0.0006212424849699399;1.0007477822366029;1;3.1244777108765;0.105407
ws;500;500;13;gtree;0.008933867735470943;1.1432544841364547;1.0242198393754272;977.8047119058716;0.174404
ws;500;500;13;pfs;0;1.1868596149249542;1.0910981045689725;220.53724192434203;0.143471
ws;500;500;13;pfsp;0;1.004418244392857;1.003516479335715;23.56659919819997;0.135254
ws;500;500;13;prism;0.0012024048096192384;1.014724775475371;1.0108496520346268;68.0614497245787;0.181653
ws;500;500;13;rwordle;0.0005050100200400801;1.0028934044419022;1.00052706903825;10.683109725549967;0.082041
ws;500;500;13;scale;0;4.876129708924519;1.0039827554984555;1.7388757219419738e-19;0
ws;500;500;13;vpsc;0.00018036072144288578;1.0018104201601434;1.002257336343115;3.067109179164902;0.060515
ws;500;500;14;gtree;0.003727454909819639;1.2319134042156192;1.0498845578929885;842.4119097132696;0.2465
ws;500;500;14;pfs;0;1.2351925082278834;1.0790339416996124;1600.394016866054;0.219849
ws;500;500;14;pfsp;0;1.0123513587778739;1.0143934201507883;349.7617968872312;0.202242
ws;500;500;14;prism;0.0017354709418837676;1.0217061043335975;1.0057528203762234;100.84211080634628;0.276457
ws;500;500;14;rwordle;0.0008737474949899799;1.0003627202640868;1;10.61850956396461;0.149647
ws;500;500;14;scale;0;8.039621729147512;1.0020921642775482;1.6653501959878328e-19;0
ws;500;500;14;vpsc;0.00031663326653306616;1.0002200869417828;1;2.4902677886669347;0.101883
ws;500;500;15;gtree;0.0069619238476953905;1.2811462407378873;1.0287058783825827;2359.408298622834;0.27423
ws;500;500;15;pfs;0;1.3556316273940847;1.0219341717006176;11359.541285139132;0.268699
ws;500;500;15;pfsp;0;1.0131827648053915;1.0031181789834736;1137.7891322337653;0.248961
ws;500;500;15;prism;0.003318637274549098;1.0198584508315172;1.0071643920751783;223.91129149815927;0.303414
ws;500;500;15;rwordle;0.001222444889779559;1.0034406065433477;1;11.422099703155476;0.156834
ws;500;500;15;scale;0;24.571824466813965;1.0000235630653662;0;0
ws;500;500;15;vpsc;0.0004889779559118237;1.0022304311443533;1;3.778316072971837;0.113877
ws;500;500;16;gtree;0.008144288577154308;1.2583932047467214;1.020737245161475;4783.239160944096;0.296862
ws;500;500;16;pfs;0;1.3763522725572952;1.136858444897514;9242.29933424514;0.299084
ws;500;500;16;pfsp;0;1.0277997493160131;1.0078907082208826;1339.0400137913562;0.287681
ws;500;500;16;prism;0.0033787575150300603;1.0330509887450756;1.0058009415193812;327.6040420716607;0.323002
ws;500;500;16;rwordle;0.0013547094188376754;1.0050430630415368;1.0016129032258065;15.666154416307764;0.176194
ws;500;500;16;scale;0;15.739135668818147;1.0029196208779938;0;0
ws;500;500;16;vpsc;0.0007254509018036073;1.0052487693023233;1;4.362935528000538;0.124848
ws;500;500;17;gtree;0.004012024048096192;1.1400105589968133;1.0233922970076625;399.81845088852845;0.196476
ws;500;500;17;pfs;0;1.1518091465113094;1.06250212017317;839.665705274809;0.157213
ws;500;500;17;pfsp;0;1.0111354405382793;1.0113475177304965;138.74306617257068;0.153393
ws;500;500;17;prism;0.0007655310621242485;1.0089291320027365;1.0085106382978724;57.83470140722227;0.202383
ws;500;500;17;rwordle;0.0005410821643286574;1.0018335445444895;1;4.288280332617112;0.083324
ws;500;500;17;scale;0;10.951245892391729;1.003088283500975;1.4671246315035063e-19;0
ws;500;500;17;vpsc;0.0001683366733466934;1.0004692521564478;1;0.9059337553334522;0.060985
ws;500;500;18;gtree;0.0035190380761523045;1.2005528008936601;1.0257152919317738;1402.409254423786;0.25147
ws;500;500;18;pfs;0;1.21205340516149;1.0522461521477133;2075.298395754768;0.204144
ws;500;500;18;pfsp;0;1.003326273114118;1.0054262060799735;136.44342206289699;0.196989
ws;500;500;18;prism;0.0013306613226452906;1.0149142737637373;1.0129399233885674;648.9946757498003;0.258556
ws;500;500;18;rwordle;0.0007254509018036073;1.0008327018398815;1.0009487666034156;8.875410266583133;0.129819
ws;500;500;18;scale;0;10.978932236380171;1.0013393165807527;1.471528383007614e-19;0
ws;500;500;18;vpsc;0.0003366733466933868;1.0007545716948827;1.0005327514782818;6.34707564365449;0.095166
ws;500;500;19;gtree;0.0038917835671342686;1.3748728753299058;1.034623386993234;3310.711574990188;0.310569
ws;500;500;19;pfs;0;1.3222026424494437;1.0997400344472943;3948.525930570712;0.252188
ws;500;500;19;pfsp;0;1.018590804412412;1.0153005464480875;510.3784642814487;0.264911
ws;500;500;19;prism;0.0028857715430861725;1.0304992718595685;1.0149959600462972;530.8216374815543;0.339279
ws;500;500;19;rwordle;0.0009619238476953908;0.9995117292598545;1.0021857923497268;22.64761334123919;0.175268
ws;500;500;19;scale;0;15.735923091908594;1.0026973212247694;0;0
ws;500;500;19;vpsc;0.00036072144288577156;1.002419433017586;1.0018605427695206;14.82882272705291;0.122766
ws;500;500;1;gtree;0.0060040080160320645;1.2284893432792268;1.0506523094802784;1625.4513526683272;0.24527
ws;500;500;1;pfs;0;1.2849475953259772;1.0963759098210022;2618.101943767587;0.227048
ws;500;500;1;pfsp;0;1.0218512543379383;1.0019157088122606;1090.1003549624236;0.244597
ws;500;500;1;prism;0.002468937875751503;1.0119056101205015;1.011111670253782;258.6557581080394;0.265265
ws;500;500;1;rwordle;0.0008256513026052105;1.0036991535860262;1.0019157088122606;11.401804493682494;0.135928
ws;500;500;1;scale;0;10.961691631489332;1.0036737684266748;1.4603608661827813e-19;0
ws;500;500;1;vpsc;0.00029659318637274547;1.0009704246809434;1.0004789272030652;3.206417442441542;0.082206
ws;500;500;20;gtree;0.004853707414829659;1.1631728955621934;1.010962615954516;1527.7701795839914;0.214415
ws;500;500;20;pfs;0;1.1770395345670903;1.0922486263091156;3745.090106687111;0.193362
ws;500;500;20;pfsp;0;1.0073933622570814;1.0060892568569721;89.74700153196844;0.18114
ws;500;500;20;prism;0.0011583166332665331;1.0212059000884726;1.0116783478797495;295.74500676287147;0.222431
ws;500;500;20;rwordle;0.0005531062124248497;1.0022187926247157;1.0001851245664946;9.69259312086092;0.105477
ws;500;500;20;scale;0;8.074718574660979;1.003571578755773;1.5864090880570232e-19;0
ws;500;500;20;vpsc;0.00019238476953907816;1.0019907046389116;1.0011276107530165;2.772786762905966;0.065304
ws;500;500;21;gtree;0.004585170340681363;1.1861294434603498;1.0127542197624115;1919.2646399336747;0.238568
ws;500;500;21;pfs;0;1.2281577271923387;1.0308921259438462;2397.17971517234;0.195585
ws;500;500;21;pfsp;0;1.0063860046917301;1.0040751641385557;127.69476297789826;0.190866
ws;500;500;21;prism;0.001659318637274549;1.0175812302058587;1.009596694823697;380.2500259836355;0.253691
ws;500;500;21;rwordle;0.0009979959919839678;1.0027961977894073;1.0011332728921125;17.1747952105068;0.134377
ws;500;500;21;scale;0;10.977850178943292;1.0021274225485228;1.4920638714025932e-19;0
ws;500;500;21;vpsc;0.0003967935871743487;1.002467411990411;1;2.019929629714564;0.095437
ws;500;500;22;gtree;0.008801603206412826;1.227146451955564;1.0441274897641735;5551.405152179109;0.271586
ws;500;500;22;pfs;0;1.3080054340723277;1.1163172651940345;3342.5942487358993;0.20978
ws;500;500;22;pfsp;0;1.0159175241780185;1.002838063439065;777.0689300874207;0.231697
ws;500;500;22;prism;0.0030741482965931863;1.0304526155144629;1.003014111123046;1692.9001633804103;0.291045
ws;500;500;22;rwordle;0.0017915831663326653;1.0025469042888238;1.0006682258603408;18.68788696257862;0.188172
ws;500;500;22;scale;0;10.933089963311632;1.005319175602982;1.5303685015370998e-19;0
ws;500;500;22;vpsc;0.0007535070140280561;1.0042936491047423;1.001669449081803;28.96654930364334;0.125766
ws;500;500;23;gtree;0.0049619238476953905;1.1770076616838363;1.008257651896655;398.92369244273806;0.179393
ws;500;500;23;pfs;0;1.1350750419293418;1.0216361831673164;958.2843199181373;0.160637
ws;500;500;23;pfsp;0;1.0030486807505128;1.0054167920553716;157.72358302231896;0.174409
ws;500;500;23;prism;0.001470941883767535;1.0119967816835505;1.0075937567767406;106.10028591954827;0.202086
ws;500;500;23;rwordle;0.0006132264529058116;1.000607853615716;1;4.3283594313281855;0.086669
ws;500;500;23;scale;0;10.970226376404494;1.0005762477477995;1.4882944608374663e-19;0
ws;500;500;23;vpsc;0.00042084168336673346;1.002525397243552;1.0009027986758954;7.004470304909329;0.064209
ws;500;500;24;gtree;0.006541082164328658;1.213531086701956;1.033754529113765;2504.368493214736;0.250812
ws;500;500;24;pfs;0;1.2792168110527764;1.0951548256285046;1683.303657844764;0.193201
ws;500;500;24;pfsp;0;1.0005362915725429;1.0001883593897156;145.98317535510893;0.218539
ws;500;500;24;prism;0.002092184368737475;1.0193870205317723;1.003495000837408;96.10171183148327;0.275492
ws;500;500;24;rwordle;0.0011823647294589177;1.0042190284685002;1;9.004849823135059;0.137077
ws;500;500;24;scale;0;10.947212746701673;1.0046640068743895;1.4932030515358642e-19;0
ws;500;500;24;vpsc;0.0006132264529058116;1.002950820919929;1.0001883593897156;2.506801039616645;0.092063
ws;500;500;25;gtree;0.003787575150300601;1.237561689067482;1.0518566808831482;910.1588577955913;0.242443
ws;500;500;25;pfs;0;1.2315235860996112;1.0743776886439482;745.5965250033074;0.189889
ws;500;500;25;pfsp;0;1.012363520586547;1.0088980150581792;163.15620881837552;0.195232
ws;500;500;25;prism;0.002248496993987976;1.0208421590368242;1.0044890265174096;230.3884179420602;0.27039
ws;500;500;25;rwordle;0.0008216432865731463;0.999993102570507;1.000684462696783;13.441517975261347;0.139645
ws;500;500;25;scale;0;10.953466949947774;1.0022230127786498;1.4247521485083253e-19;0
ws;500;500;25;vpsc;0.00027655310621242483;1.0000000005959437;1;2.265501108111127;0.089009
ws;500;500;26;gtree;0.003442885771543086;1.1679503796564024;1.0207686164353382;866.4438787058582;0.259943
ws;500;500;26;pfs;0;1.2363937183824576;1.0321008480230731;2895.9963625869364;0.217638
ws;500;500;26;pfsp;0;1.0041669495628593;1.000598086124402;49.63899691969793;0.221422
ws;500;500;26;prism;0.0015751503006012023;1.0099766234530756;1.0010888889537617;78.22568552227997;0.280416
ws;500;500;26;rwordle;0.0008537074148296593;1.0054159951885653;1.0047846889952152;22.634110795646507;0.144419
ws;500;500;26;scale;0;15.799206811578221;1.0001104498844695;0;0
ws;500;500;26;vpsc;0.0002725450901803607;1.0029883129658166;1.0023923444976077;3.498765656953149;0.098412
ws;500;500;27;gtree;0.0025130260521042083;1.2106279419991544;1.0389337988696;3837.4638680135704;0.255246
ws;500;500;27;pfs;0;1.2477818836198833;1.0642220058924683;822.1280245692186;0.228438
ws;500;500;27;pfsp;0;1.0100642564253746;1.0005001676983671;58.985893140642375;0.20366
ws;500;500;27;prism;0.0012424849699398798;1.0275087459925831;1.006340714367511;198.28960232476695;0.275542
ws;500;500;27;rwordle;0.0005571142284569138;1.0027831691390547;1;11.091606184541531;0.161632
ws;500;500;27;scale;0;10.892781286564158;1.0018301948082666;1.4849398794427478e-19;0
ws;500;500;27;vpsc;0.00024448897795591184;1.0006090898122022;1;2.807091734590806;0.106839
ws;500;500;28;gtree;0.0043687374749499;1.1715995915555606;1.0132168017862586;564.6973730636051;0.222162
ws;500;500;28;pfs;0;1.2058807239561093;1.0614819816018228;1292.9470594693319;0.180703
ws;500;500;28;pfsp;0;1.0035818814655404;1.0014864862897417;85.19073562536427;0.170854
ws;500;500;28;prism;0.001498997995991984;1.01432509617253;1.0060214653170256;182.58628434652658;0.241687
ws;500;500;28;rwordle;0.0007334669338677354;1.0021233320340892;1;6.945654903825695;0.122534
ws;500;500;28;scale;0;10.963242262765215;1.0024508063293742;1.5269640285253216e-19;0
ws;500;500;28;vpsc;0.0002565130260521042;1.0027693528161963;1.0006852217468036;12.650016221995754;0.075335
ws;500;500;29;gtree;0.0026132264529058116;1.1531868550281745;1.012053657866302;469.32984256302046;0.199942
ws;500;500;29;pfs;0;1.1893414146442656;1.0763270217536167;3917.583564536294;0.173911
ws;500;500;29;pfsp;0;1.001106724626907;1.0004158004158004;83.79408383898132;0.157345
ws;500;500;29;prism;0.0015350701402805612;1.0106492064061683;1.000611080483285;107.2190345885897;0.217294
ws;500;500;29;rwordle;0.0005130260521042084;1;1;6.0516416610041475;0.098295
ws;500;500;29;scale;0;6.1810609255732265;1.0025091171975216;0;0
ws;500;500;29;vpsc;0.00016432865731462926;1.0007970130202877;1;1.7497342172827701;0.073378
ws;500;500;2;gtree;0.004496993987975952;1.2662254157039516;1.0220538620893755;1854.3562669665425;0.262741
ws;500;500;2;pfs;0;1.2504440857353238;1.0068915730318222;1237.9305614405503;0.223817
ws;500;500;2;pfsp;0;0.9970361099989319;1.0007741935483871;183.1089873921454;0.221765
ws;500;500;2;prism;0.002653306613226453;1.0077922152784908;1.009974418019622;431.2988483911533;0.291868
ws;500;500;2;rwordle;0.001651302605210421;1.0002328609090834;1.0010322580645161;14.657498650733153;0.171247
ws;500;500;2;scale;0;15.80108620796153;1.0006336857051163;0;0
ws;500;500;2;vpsc;0.0006653306613226453;1.0001094553341803;1.000258064516129;3.2665798479295316;0.111054
ws;500;500;30;gtree;0.005406813627254509;1.1661130162645512;1.0624002441672546;2238.9673123509306;0.244254
ws;500;500;30;pfs;0;1.209375314364593;1.071952945011149;2738.571379422054;0.218475
ws;500;500;30;pfsp;0;1.0129934735913475;1.020810365283859;1032.6440262222504;0.197001
ws;500;500;30;prism;0.0017354709418837676;1.0206497407656145;1.0186535757043451;589.592418062121;0.262757
ws;500;500;30;rwordle;0.0008216432865731463;1.0003499544789096;1.000971352963414;14.32776660457641;0.134069
ws;500;500;30;scale;0;11.00993541304361;1.0020545411775514;1.4171072617117156e-19;0
ws;500;500;30;vpsc;0.0003567134268537074;1.000988911021395;1.00091084721916;12.015211282434375;0.094001
ws;500;500;3;gtree;0.0022044088176352704;1.1242444769497288;1.0072168209431334;978.6009073014808;0.209892
ws;500;500;3;pfs;0;1.1434416514918397;1.0073465617544373;3032.7016357982475;0.19065
ws;500;500;3;pfsp;0;1.0027312500516898;1;51.85874592274484;0.160751
ws;500;500;3;prism;0.001002004008016032;1.0080927042730012;1.0059363229460647;244.22984191010627;0.222296
ws;500;500;3;rwordle;0.0005410821643286574;1.0008265842957602;1;5.956670574655675;0.099006
ws;500;500;3;scale;0;6.18718426028482;1.0001871033605247;0;0
ws;500;500;3;vpsc;0.00027655310621242483;1.0006547908441377;1.0004434589800444;2.487660988876707;0.064902
ws;500;500;4;gtree;0.006605210420841684;1.1878266123360894;1.0169095598141815;3799.8672333956297;0.234659
ws;500;500;4;pfs;0;1.201802480263102;1.013513444052814;3485.742268455139;0.217351
ws;500;500;4;pfsp;0;1.0052018325303316;1.0022397653894957;166.50487214393533;0.194142
ws;500;500;4;prism;0.001531062124248497;1.0128164497205931;1.0017163742753146;186.24434156528017;0.24743
ws;500;500;4;rwordle;0.0007214428857715431;1.0000211771732894;1;7.257941923427896;0.125831
ws;500;500;4;scale;0;8.071081610482393;1.000043137374728;1.5780517693948958e-19;0
ws;500;500;4;vpsc;0.000312625250501002;0.9990707701326933;1;3.0182683430003667;0.087646
ws;500;500;5;gtree;0.007250501002004008;1.2365710441009445;1.0341998191681736;2427.334834704973;0.285416
ws;500;500;5;pfs;0;1.3224696311396216;1.0018606534460652;4721.287882232126;0.260472
ws;500;500;5;pfsp;0;1.0127402795053768;1.0019444444444445;290.13580130680265;0.251602
ws;500;500;5;prism;0.002196392785571142;1.0221243327798615;1.0156996493534955;1064.8612969991389;0.315533
